"","Pasos","Dimension","Valor M","Tiempo"
"V377","500","8",50,0.0208370685577393
"V387","500","8",77,0.0163068771362305
"V397","500","8",64,0.0322461128234863
"V407","500","8",48,0.0167510509490967
"V4111","500","8",46,0.0155799388885498
"V428","500","8",67,0.021651029586792
"V437","500","8",42,0.0148038864135742
"V447","500","8",89,0.0185041427612305
"V457","500","8",55,0.0205440521240234
"V467","500","8",58,0.0140049457550049
"V477","500","8",55,0.0164530277252197
"V487","500","8",50,0.0125110149383545
"V497","500","8",51,0.0141079425811768
"V507","500","8",40,0.0155739784240723
"V5111","500","8",64,0.0421948432922363
"V528","500","8",47,0.027169942855835
"V537","500","8",57,0.0158939361572266
"V547","500","8",42,0.0166079998016357
"V557","500","8",66,0.0177218914031982
"V567","500","8",46,0.0145730972290039
"V577","500","8",50,0.0152459144592285
"V587","500","8",60,0.0232999324798584
"V597","500","8",43,0.0185990333557129
"V607","500","8",69,0.0269601345062256
"V6111","500","8",54,0.0144031047821045
"V628","500","8",57,0.0201408863067627
"V637","500","8",43,0.0204110145568848
"V647","500","8",74,0.0187721252441406
"V657","500","8",44,0.0200798511505127
"V667","500","8",43,0.00819492340087891
"V677","500","8",51,0.011542797088623
"V687","500","8",57,0.0151050090789795
"V697","500","8",57,0.0165209770202637
"V707","500","8",70,0.0163609981536865
"V7111","500","8",57,0.0209598541259766
"V728","500","8",53,0.0139610767364502
"V737","500","8",46,0.0330810546875
"V747","500","8",56,0.0163159370422363
"V757","500","8",65,0.0145409107208252
"V767","500","8",70,0.020442008972168
"V777","500","8",58,0.0147440433502197
"V787","500","8",36,0.0180830955505371
"V797","500","8",52,0.0246319770812988
"V807","500","8",68,0.011897087097168
"V8111","500","8",66,0.0100679397583008
"V828","500","8",63,0.0140829086303711
"V837","500","8",45,0.0148200988769531
"V847","500","8",70,0.0124678611755371
"V857","500","8",57,0.0236608982086182
"V867","500","8",46,0.0225119590759277
"V877","500","8",64,0.02659010887146
"V887","500","8",67,0.0214290618896484
"V897","500","8",82,0.0153791904449463
"V907","500","8",55,0.0140480995178223
"V9111","500","8",65,0.0154860019683838
"V928","500","8",60,0.0136399269104004
"V937","500","8",53,0.0166361331939697
"V947","500","8",50,0.0171189308166504
"V957","500","8",69,0.0249388217926025
"V967","500","8",70,0.0254349708557129
"V977","500","8",54,0.0188729763031006
"V987","500","8",64,0.0198960304260254
"V997","500","8",48,0.0156338214874268
"V1007","500","8",71,0.0243690013885498
"V129","800","1",23,0.0243561267852783
"V229","800","1",41,0.0238761901855469
"V329","800","1",25,0.0238699913024902
"V429","800","1",23,0.0233252048492432
"V529","800","1",47,0.0338668823242188
"V629","800","1",30,0.036046028137207
"V729","800","1",53,0.02752685546875
"V829","800","1",22,0.0309791564941406
"V929","800","1",35,0.0253150463104248
"V108","800","1",27,0.0340671539306641
"V1112","800","1",40,0.0280559062957764
"V1210","800","1",30,0.0283470153808594
"V138","800","1",51,0.025670051574707
"V148","800","1",35,0.0259819030761719
"V158","800","1",38,0.0236189365386963
"V168","800","1",68,0.0185549259185791
"V178","800","1",35,0.0234458446502686
"V188","800","1",30,0.0218679904937744
"V198","800","1",14,0.0196490287780762
"V208","800","1",33,0.0288238525390625
"V2112","800","1",61,0.0228140354156494
"V2210","800","1",32,0.020751953125
"V238","800","1",26,0.016732931137085
"V248","800","1",22,0.0305600166320801
"V258","800","1",63,0.0243089199066162
"V268","800","1",25,0.0211350917816162
"V278","800","1",28,0.0253469944000244
"V288","800","1",25,0.0217230319976807
"V298","800","1",17,0.0217170715332031
"V308","800","1",48,0.0233399868011475
"V3112","800","1",49,0.0310940742492676
"V3210","800","1",47,0.0240530967712402
"V338","800","1",39,0.0190651416778564
"V348","800","1",32,0.0581269264221191
"V358","800","1",29,0.0321459770202637
"V368","800","1",38,0.0318570137023926
"V378","800","1",12,0.0310230255126953
"V388","800","1",46,0.0347838401794434
"V398","800","1",20,0.0257880687713623
"V408","800","1",36,0.0309000015258789
"V4112","800","1",30,0.0271580219268799
"V4210","800","1",15,0.0317769050598145
"V438","800","1",39,0.0281429290771484
"V448","800","1",77,0.0302791595458984
"V458","800","1",59,0.0218539237976074
"V468","800","1",24,0.0207109451293945
"V478","800","1",39,0.0255019664764404
"V488","800","1",43,0.0230391025543213
"V498","800","1",46,0.0263597965240479
"V508","800","1",60,0.0238220691680908
"V5112","800","1",35,0.0206069946289062
"V5210","800","1",16,0.0189278125762939
"V538","800","1",71,0.025623083114624
"V548","800","1",33,0.0226809978485107
"V558","800","1",22,0.0218939781188965
"V568","800","1",50,0.0205130577087402
"V578","800","1",35,0.0248429775238037
"V588","800","1",24,0.025554895401001
"V598","800","1",43,0.023435115814209
"V608","800","1",31,0.0236449241638184
"V6112","800","1",42,0.0208859443664551
"V6210","800","1",11,0.027228832244873
"V638","800","1",21,0.0221860408782959
"V648","800","1",25,0.0196700096130371
"V658","800","1",37,0.0154800415039062
"V668","800","1",22,0.0144429206848145
"V678","800","1",44,0.0117559432983398
"V688","800","1",43,0.0244500637054443
"V698","800","1",36,0.0235331058502197
"V708","800","1",37,0.024975061416626
"V7112","800","1",60,0.0238680839538574
"V7210","800","1",40,0.0315918922424316
"V738","800","1",52,0.024730920791626
"V748","800","1",20,0.0433318614959717
"V758","800","1",25,0.0328860282897949
"V768","800","1",40,0.0268468856811523
"V778","800","1",23,0.0306558609008789
"V788","800","1",28,0.0306291580200195
"V798","800","1",39,0.0267081260681152
"V808","800","1",40,0.0240809917449951
"V8112","800","1",46,0.0236999988555908
"V8210","800","1",68,0.0203678607940674
"V838","800","1",30,0.0218629837036133
"V848","800","1",41,0.022536039352417
"V858","800","1",32,0.0231211185455322
"V868","800","1",22,0.0194330215454102
"V878","800","1",25,0.0207901000976562
"V888","800","1",31,0.0280368328094482
"V898","800","1",31,0.0189969539642334
"V908","800","1",16,0.0198359489440918
"V9112","800","1",34,0.0166559219360352
"V9210","800","1",35,0.024651050567627
"V938","800","1",26,0.0214500427246094
"V948","800","1",22,0.0221269130706787
"V958","800","1",23,0.0186522006988525
"V968","800","1",49,0.0234651565551758
"V978","800","1",18,0.0255661010742188
"V988","800","1",33,0.0232949256896973
"V998","800","1",18,0.0224411487579346
"V1008","800","1",28,0.0213358402252197
"V130","800","2",33,0.0220539569854736
"V230","800","2",25,0.022737979888916
"V330","800","2",54,0.0205841064453125
"V430","800","2",53,0.0200309753417969
"V530","800","2",21,0.0184569358825684
"V630","800","2",53,0.0218961238861084
"V730","800","2",36,0.0183608531951904
"V830","800","2",34,0.020226001739502
"V930","800","2",37,0.0132880210876465
"V109","800","2",39,0.0194859504699707
"V1113","800","2",50,0.0182440280914307
"V1211","800","2",25,0.0156481266021729
"V139","800","2",37,0.0150959491729736
"V149","800","2",56,0.016571044921875
"V159","800","2",25,0.0174081325531006
"V169","800","2",32,0.0159800052642822
"V179","800","2",47,0.0196301937103271
"V189","800","2",64,0.018996000289917
"V199","800","2",35,0.0258119106292725
"V209","800","2",30,0.0198440551757812
"V2113","800","2",32,0.0216429233551025
"V2211","800","2",21,0.021475076675415
"V239","800","2",101,0.0168209075927734
"V249","800","2",36,0.0148859024047852
"V259","800","2",37,0.0176119804382324
"V269","800","2",23,0.0220580101013184
"V279","800","2",39,0.0196690559387207
"V289","800","2",60,0.0161879062652588
"V299","800","2",50,0.0214278697967529
"V309","800","2",32,0.0204799175262451
"V3113","800","2",25,0.0224640369415283
"V3211","800","2",37,0.0219058990478516
"V339","800","2",42,0.0215561389923096
"V349","800","2",38,0.0241630077362061
"V359","800","2",24,0.0197868347167969
"V369","800","2",77,0.0234701633453369
"V379","800","2",35,0.0185890197753906
"V389","800","2",37,0.0170860290527344
"V399","800","2",42,0.01780104637146
"V409","800","2",76,0.0162079334259033
"V4113","800","2",31,0.0200328826904297
"V4211","800","2",38,0.0217490196228027
"V439","800","2",43,0.020050048828125
"V449","800","2",57,0.0206389427185059
"V459","800","2",36,0.0225281715393066
"V469","800","2",54,0.020658016204834
"V479","800","2",60,0.0217218399047852
"V489","800","2",34,0.0219290256500244
"V499","800","2",62,0.0187530517578125
"V509","800","2",38,0.0172350406646729
"V5113","800","2",35,0.0175600051879883
"V5211","800","2",40,0.016294002532959
"V539","800","2",66,0.0187869071960449
"V549","800","2",29,0.0179438591003418
"V559","800","2",75,0.0197257995605469
"V569","800","2",29,0.0212290287017822
"V579","800","2",33,0.0194628238677979
"V589","800","2",30,0.0204789638519287
"V599","800","2",39,0.0175669193267822
"V609","800","2",40,0.019813060760498
"V6113","800","2",30,0.020780086517334
"V6211","800","2",36,0.0212209224700928
"V639","800","2",32,0.0213289260864258
"V649","800","2",62,0.0188078880310059
"V659","800","2",38,0.018589973449707
"V669","800","2",41,0.0149209499359131
"V679","800","2",37,0.0139639377593994
"V689","800","2",40,0.025892972946167
"V699","800","2",46,0.023061990737915
"V709","800","2",28,0.0177710056304932
"V7113","800","2",34,0.0190689563751221
"V7211","800","2",42,0.0210399627685547
"V739","800","2",53,0.0220358371734619
"V749","800","2",21,0.0189039707183838
"V759","800","2",69,0.0137410163879395
"V769","800","2",28,0.0201740264892578
"V779","800","2",38,0.0176248550415039
"V789","800","2",31,0.0176289081573486
"V799","800","2",41,0.0190091133117676
"V809","800","2",23,0.0173161029815674
"V8113","800","2",21,0.0177609920501709
"V8211","800","2",50,0.0217578411102295
"V839","800","2",41,0.0165081024169922
"V849","800","2",18,0.0170791149139404
"V859","800","2",34,0.0163187980651855
"V869","800","2",19,0.0145440101623535
"V879","800","2",45,0.0208511352539062
"V889","800","2",27,0.0168969631195068
"V899","800","2",35,0.0198450088500977
"V909","800","2",46,0.0143039226531982
"V9113","800","2",29,0.0201549530029297
"V9211","800","2",39,0.0246651172637939
"V939","800","2",25,0.0153350830078125
"V949","800","2",66,0.0173001289367676
"V959","800","2",31,0.0222678184509277
"V969","800","2",42,0.0195198059082031
"V979","800","2",57,0.0181050300598145
"V989","800","2",25,0.0193729400634766
"V999","800","2",45,0.0226731300354004
"V1009","800","2",33,0.0186748504638672
"V140","800","3",66,0.0287859439849854
"V240","800","3",36,0.0234861373901367
"V340","800","3",50,0.0264601707458496
"V440","800","3",26,0.0255160331726074
"V540","800","3",35,0.0232980251312256
"V640","800","3",67,0.0240321159362793
"V740","800","3",50,0.0201151371002197
"V840","800","3",49,0.02274489402771
"V940","800","3",53,0.0211222171783447
"V1010","800","3",50,0.0236480236053467
"V1114","800","3",39,0.0269961357116699
"V1212","800","3",58,0.028317928314209
"V1310","800","3",31,0.0261502265930176
"V1410","800","3",35,0.0180790424346924
"V1510","800","3",43,0.0189790725708008
"V1610","800","3",39,0.0240530967712402
"V1710","800","3",45,0.0279879570007324
"V1810","800","3",21,0.0263059139251709
"V1910","800","3",55,0.0258569717407227
"V2010","800","3",62,0.0205879211425781
"V2114","800","3",69,0.0180420875549316
"V2212","800","3",36,0.0157489776611328
"V2310","800","3",58,0.0200858116149902
"V2410","800","3",51,0.0195159912109375
"V2510","800","3",64,0.0182600021362305
"V2610","800","3",90,0.0197348594665527
"V2710","800","3",50,0.0211479663848877
"V2810","800","3",48,0.0223150253295898
"V2910","800","3",61,0.0212810039520264
"V3010","800","3",52,0.0164239406585693
"V3114","800","3",46,0.0203530788421631
"V3212","800","3",58,0.0141060352325439
"V3310","800","3",45,0.0153758525848389
"V3410","800","3",58,0.0249099731445312
"V3510","800","3",36,0.0245277881622314
"V3610","800","3",52,0.0233800411224365
"V3710","800","3",49,0.0250320434570312
"V3810","800","3",60,0.0273239612579346
"V3910","800","3",33,0.0217208862304688
"V4010","800","3",60,0.0270190238952637
"V4114","800","3",32,0.0273139476776123
"V4212","800","3",35,0.0236718654632568
"V4310","800","3",43,0.0273799896240234
"V4410","800","3",39,0.020392894744873
"V4510","800","3",97,0.0239779949188232
"V4610","800","3",77,0.0204708576202393
"V4710","800","3",71,0.0185039043426514
"V4810","800","3",52,0.0225770473480225
"V4910","800","3",35,0.0238568782806396
"V5010","800","3",34,0.0208921432495117
"V5114","800","3",31,0.0229029655456543
"V5212","800","3",64,0.023730993270874
"V5310","800","3",77,0.0199060440063477
"V5410","800","3",43,0.0234580039978027
"V5510","800","3",50,0.017348051071167
"V5610","800","3",41,0.0194039344787598
"V5710","800","3",72,0.0172350406646729
"V5810","800","3",48,0.0195920467376709
"V5910","800","3",37,0.0213210582733154
"V6010","800","3",46,0.0193569660186768
"V6114","800","3",51,0.0178489685058594
"V6212","800","3",61,0.0363860130310059
"V6310","800","3",51,0.021690845489502
"V6410","800","3",14,0.0151610374450684
"V6510","800","3",41,0.0198500156402588
"V6610","800","3",57,0.0129499435424805
"V6710","800","3",36,0.014725923538208
"V6810","800","3",31,0.0260920524597168
"V6910","800","3",32,0.0204980373382568
"V7010","800","3",59,0.0240850448608398
"V7114","800","3",39,0.0273821353912354
"V7212","800","3",38,0.0203351974487305
"V7310","800","3",33,0.0237410068511963
"V7410","800","3",36,0.024644136428833
"V7510","800","3",57,0.026439905166626
"V7610","800","3",43,0.0259160995483398
"V7710","800","3",35,0.0257148742675781
"V7810","800","3",28,0.0283842086791992
"V7910","800","3",34,0.026237964630127
"V8010","800","3",30,0.0189158916473389
"V8114","800","3",50,0.0217959880828857
"V8212","800","3",32,0.0191068649291992
"V8310","800","3",23,0.023392915725708
"V8410","800","3",31,0.0213301181793213
"V8510","800","3",59,0.0251648426055908
"V8610","800","3",60,0.024691104888916
"V8710","800","3",41,0.0199379920959473
"V8810","800","3",57,0.0142228603363037
"V8910","800","3",42,0.0209529399871826
"V9010","800","3",29,0.0197679996490479
"V9114","800","3",36,0.0198910236358643
"V9212","800","3",50,0.0186200141906738
"V9310","800","3",32,0.0155239105224609
"V9410","800","3",31,0.0175788402557373
"V9510","800","3",57,0.0186479091644287
"V9610","800","3",72,0.0187070369720459
"V9710","800","3",37,0.0174798965454102
"V9810","800","3",39,0.020313024520874
"V9910","800","3",54,0.0140430927276611
"V10010","800","3",34,0.0225710868835449
"V150","800","4",41,0.0146520137786865
"V250","800","4",41,0.0170538425445557
"V350","800","4",91,0.0364339351654053
"V450","800","4",32,0.0183610916137695
"V550","800","4",68,0.0222768783569336
"V650","800","4",52,0.0202531814575195
"V750","800","4",55,0.0188109874725342
"V850","800","4",62,0.0198550224304199
"V950","800","4",57,0.0206501483917236
"V1011","800","4",43,0.0176610946655273
"V1115","800","4",60,0.0224909782409668
"V1213","800","4",50,0.0194599628448486
"V1311","800","4",50,0.0229160785675049
"V1411","800","4",68,0.0235359668731689
"V1511","800","4",64,0.0202980041503906
"V1611","800","4",56,0.0208358764648438
"V1711","800","4",42,0.0202460289001465
"V1811","800","4",57,0.0171411037445068
"V1911","800","4",64,0.0209660530090332
"V2011","800","4",44,0.0221998691558838
"V2115","800","4",47,0.0238029956817627
"V2213","800","4",38,0.0246660709381104
"V2311","800","4",51,0.0308928489685059
"V2411","800","4",55,0.0250890254974365
"V2511","800","4",34,0.0286540985107422
"V2611","800","4",33,0.0256121158599854
"V2711","800","4",77,0.0244541168212891
"V2811","800","4",42,0.022892951965332
"V2911","800","4",57,0.0228650569915771
"V3011","800","4",50,0.0232031345367432
"V3115","800","4",38,0.0239160060882568
"V3213","800","4",53,0.0242881774902344
"V3311","800","4",42,0.0169820785522461
"V3411","800","4",51,0.0209238529205322
"V3511","800","4",67,0.0193920135498047
"V3611","800","4",53,0.0182571411132812
"V3711","800","4",52,0.014915943145752
"V3811","800","4",53,0.0132179260253906
"V3911","800","4",69,0.0163922309875488
"V4011","800","4",61,0.0176239013671875
"V4115","800","4",66,0.0169270038604736
"V4213","800","4",48,0.0200722217559814
"V4311","800","4",37,0.0166659355163574
"V4411","800","4",52,0.0183370113372803
"V4511","800","4",39,0.0196168422698975
"V4611","800","4",43,0.018298864364624
"V4711","800","4",34,0.0186450481414795
"V4811","800","4",55,0.016308069229126
"V4911","800","4",63,0.0167121887207031
"V5011","800","4",49,0.0196549892425537
"V5115","800","4",51,0.0216619968414307
"V5213","800","4",44,0.0195560455322266
"V5311","800","4",61,0.0204620361328125
"V5411","800","4",69,0.0199940204620361
"V5511","800","4",36,0.023716926574707
"V5611","800","4",68,0.0174591541290283
"V5711","800","4",72,0.0195209980010986
"V5811","800","4",40,0.0350980758666992
"V5911","800","4",50,0.0252029895782471
"V6011","800","4",77,0.023068904876709
"V6115","800","4",77,0.0260729789733887
"V6213","800","4",43,0.0224099159240723
"V6311","800","4",76,0.0226049423217773
"V6411","800","4",47,0.0276279449462891
"V6511","800","4",30,0.0295062065124512
"V6611","800","4",61,0.0232250690460205
"V6711","800","4",52,0.0252799987792969
"V6811","800","4",67,0.018535852432251
"V6911","800","4",54,0.0189778804779053
"V7011","800","4",36,0.0441989898681641
"V7115","800","4",62,0.0178859233856201
"V7213","800","4",36,0.0166289806365967
"V7311","800","4",41,0.0167889595031738
"V7411","800","4",35,0.0188190937042236
"V7511","800","4",42,0.0179188251495361
"V7611","800","4",62,0.0186431407928467
"V7711","800","4",96,0.0225610733032227
"V7811","800","4",54,0.0192801952362061
"V7911","800","4",58,0.0194761753082275
"V8011","800","4",48,0.02400803565979
"V8115","800","4",40,0.020219087600708
"V8213","800","4",36,0.0193819999694824
"V8311","800","4",47,0.0167000293731689
"V8411","800","4",75,0.0227952003479004
"V8511","800","4",52,0.0231318473815918
"V8611","800","4",60,0.0188419818878174
"V8711","800","4",50,0.0223579406738281
"V8811","800","4",79,0.0235819816589355
"V8911","800","4",64,0.0241560935974121
"V9011","800","4",26,0.0278530120849609
"V9115","800","4",40,0.0266950130462646
"V9213","800","4",52,0.0219268798828125
"V9311","800","4",61,0.0196928977966309
"V9411","800","4",60,0.0274388790130615
"V9511","800","4",66,0.0254199504852295
"V9611","800","4",72,0.0280361175537109
"V9711","800","4",46,0.0262479782104492
"V9811","800","4",28,0.0232830047607422
"V9911","800","4",59,0.0213940143585205
"V10011","800","4",59,0.0212430953979492
"V160","800","5",57,0.0196349620819092
"V260","800","5",38,0.0252640247344971
"V360","800","5",57,0.0313060283660889
"V460","800","5",42,0.0285320281982422
"V560","800","5",53,0.023125171661377
"V660","800","5",59,0.0245299339294434
"V760","800","5",55,0.0234179496765137
"V860","800","5",92,0.0215420722961426
"V960","800","5",51,0.0324521064758301
"V1012","800","5",77,0.0257570743560791
"V1116","800","5",49,0.0244021415710449
"V1214","800","5",62,0.0250370502471924
"V1312","800","5",36,0.0260050296783447
"V1412","800","5",44,0.0263919830322266
"V1512","800","5",59,0.0223548412322998
"V1612","800","5",51,0.0276620388031006
"V1712","800","5",54,0.0256040096282959
"V1812","800","5",55,0.0246059894561768
"V1912","800","5",82,0.0244369506835938
"V2012","800","5",96,0.0243849754333496
"V2116","800","5",64,0.0250008106231689
"V2214","800","5",43,0.0228970050811768
"V2312","800","5",60,0.0201900005340576
"V2412","800","5",71,0.0247669219970703
"V2512","800","5",51,0.0259201526641846
"V2612","800","5",54,0.0244479179382324
"V2712","800","5",61,0.0280239582061768
"V2812","800","5",53,0.0278239250183105
"V2912","800","5",57,0.025001049041748
"V3012","800","5",58,0.0244150161743164
"V3116","800","5",70,0.0250518321990967
"V3214","800","5",58,0.0149579048156738
"V3312","800","5",50,0.0175738334655762
"V3412","800","5",63,0.0203227996826172
"V3512","800","5",84,0.0240249633789062
"V3612","800","5",62,0.0209970474243164
"V3712","800","5",67,0.017812967300415
"V3812","800","5",61,0.0224621295928955
"V3912","800","5",77,0.0204699039459229
"V4012","800","5",49,0.0215001106262207
"V4116","800","5",54,0.026249885559082
"V4214","800","5",44,0.0222418308258057
"V4312","800","5",44,0.0244181156158447
"V4412","800","5",84,0.0201921463012695
"V4512","800","5",48,0.0248920917510986
"V4612","800","5",78,0.0246620178222656
"V4712","800","5",53,0.0243420600891113
"V4812","800","5",63,0.0234730243682861
"V4912","800","5",38,0.022939920425415
"V5012","800","5",46,0.0253808498382568
"V5116","800","5",52,0.0195550918579102
"V5214","800","5",33,0.027271032333374
"V5312","800","5",39,0.0211508274078369
"V5412","800","5",49,0.0222029685974121
"V5512","800","5",45,0.0242688655853271
"V5612","800","5",49,0.0240020751953125
"V5712","800","5",39,0.0199840068817139
"V5812","800","5",58,0.0233409404754639
"V5912","800","5",88,0.0230867862701416
"V6012","800","5",58,0.0193350315093994
"V6116","800","5",41,0.0208277702331543
"V6214","800","5",62,0.0235309600830078
"V6312","800","5",74,0.0238139629364014
"V6412","800","5",52,0.0242459774017334
"V6512","800","5",41,0.0243160724639893
"V6612","800","5",53,0.0282821655273438
"V6712","800","5",55,0.0233621597290039
"V6812","800","5",97,0.0238800048828125
"V6912","800","5",51,0.0228898525238037
"V7012","800","5",58,0.0221240520477295
"V7116","800","5",40,0.03096604347229
"V7214","800","5",38,0.0250859260559082
"V7312","800","5",38,0.0254180431365967
"V7412","800","5",55,0.0246050357818604
"V7512","800","5",75,0.0322670936584473
"V7612","800","5",72,0.0274507999420166
"V7712","800","5",36,0.021233081817627
"V7812","800","5",78,0.0254650115966797
"V7912","800","5",68,0.0259418487548828
"V8012","800","5",50,0.0232439041137695
"V8116","800","5",53,0.0237710475921631
"V8214","800","5",72,0.0228490829467773
"V8312","800","5",56,0.0235509872436523
"V8412","800","5",41,0.0263581275939941
"V8512","800","5",59,0.0243492126464844
"V8612","800","5",43,0.0250141620635986
"V8712","800","5",47,0.0236101150512695
"V8812","800","5",44,0.0268521308898926
"V8912","800","5",54,0.0304889678955078
"V9012","800","5",53,0.025191068649292
"V9116","800","5",76,0.0270271301269531
"V9214","800","5",31,0.0328631401062012
"V9312","800","5",89,0.0242850780487061
"V9412","800","5",63,0.0282139778137207
"V9512","800","5",53,0.0277690887451172
"V9612","800","5",72,0.0262060165405273
"V9712","800","5",84,0.0236749649047852
"V9812","800","5",43,0.0166339874267578
"V9912","800","5",56,0.0192990303039551
"V10012","800","5",102,0.0158159732818604
"V170","800","6",34,0.0245459079742432
"V270","800","6",66,0.0238370895385742
"V370","800","6",47,0.0215489864349365
"V470","800","6",46,0.021198034286499
"V570","800","6",88,0.0235400199890137
"V670","800","6",37,0.0189378261566162
"V770","800","6",69,0.0240931510925293
"V870","800","6",95,0.0203869342803955
"V970","800","6",56,0.0197751522064209
"V1013","800","6",70,0.0175988674163818
"V1117","800","6",47,0.0205440521240234
"V1215","800","6",61,0.0155317783355713
"V1313","800","6",57,0.0187830924987793
"V1413","800","6",59,0.0198490619659424
"V1513","800","6",62,0.0160229206085205
"V1613","800","6",77,0.0151309967041016
"V1713","800","6",55,0.0152649879455566
"V1813","800","6",58,0.0195119380950928
"V1913","800","6",74,0.0199868679046631
"V2013","800","6",67,0.0178420543670654
"V2117","800","6",46,0.0207350254058838
"V2215","800","6",61,0.017643928527832
"V2313","800","6",72,0.0288949012756348
"V2413","800","6",64,0.0166840553283691
"V2513","800","6",54,0.0173919200897217
"V2613","800","6",79,0.0196750164031982
"V2713","800","6",62,0.0180327892303467
"V2813","800","6",107,0.0165841579437256
"V2913","800","6",83,0.0155539512634277
"V3013","800","6",56,0.0218029022216797
"V3117","800","6",48,0.0218238830566406
"V3215","800","6",53,0.0212020874023438
"V3313","800","6",70,0.0191071033477783
"V3413","800","6",57,0.0225830078125
"V3513","800","6",66,0.0214471817016602
"V3613","800","6",60,0.0247759819030762
"V3713","800","6",41,0.0266258716583252
"V3813","800","6",52,0.022658109664917
"V3913","800","6",50,0.0232169628143311
"V4013","800","6",70,0.0199830532073975
"V4117","800","6",50,0.0161910057067871
"V4215","800","6",51,0.0215828418731689
"V4313","800","6",74,0.0181570053100586
"V4413","800","6",56,0.0148799419403076
"V4513","800","6",62,0.0166759490966797
"V4613","800","6",59,0.0164120197296143
"V4713","800","6",76,0.0188260078430176
"V4813","800","6",45,0.0198841094970703
"V4913","800","6",63,0.0229160785675049
"V5013","800","6",68,0.0233700275421143
"V5117","800","6",53,0.0172438621520996
"V5215","800","6",40,0.0192961692810059
"V5313","800","6",55,0.0178267955780029
"V5413","800","6",68,0.016218900680542
"V5513","800","6",49,0.0219988822937012
"V5613","800","6",48,0.0159471035003662
"V5713","800","6",90,0.0231499671936035
"V5813","800","6",82,0.020388126373291
"V5913","800","6",82,0.0137889385223389
"V6013","800","6",36,0.0186829566955566
"V6117","800","6",94,0.0178430080413818
"V6215","800","6",42,0.0191650390625
"V6313","800","6",56,0.0146701335906982
"V6413","800","6",84,0.0178000926971436
"V6513","800","6",37,0.0193397998809814
"V6613","800","6",70,0.0194699764251709
"V6713","800","6",74,0.0183370113372803
"V6813","800","6",41,0.0273520946502686
"V6913","800","6",60,0.0255529880523682
"V7013","800","6",72,0.027752161026001
"V7117","800","6",117,0.0226030349731445
"V7215","800","6",46,0.0231890678405762
"V7313","800","6",54,0.0253000259399414
"V7413","800","6",57,0.0211319923400879
"V7513","800","6",74,0.0170929431915283
"V7613","800","6",47,0.0160388946533203
"V7713","800","6",86,0.0230441093444824
"V7813","800","6",58,0.0288598537445068
"V7913","800","6",68,0.0190539360046387
"V8013","800","6",52,0.0182008743286133
"V8117","800","6",42,0.0210390090942383
"V8215","800","6",54,0.0198640823364258
"V8313","800","6",85,0.0210371017456055
"V8413","800","6",37,0.0169069766998291
"V8513","800","6",57,0.0180439949035645
"V8613","800","6",62,0.0174469947814941
"V8713","800","6",70,0.0194690227508545
"V8813","800","6",82,0.0141630172729492
"V8913","800","6",64,0.0174360275268555
"V9013","800","6",60,0.0167889595031738
"V9117","800","6",74,0.0189321041107178
"V9215","800","6",83,0.0218000411987305
"V9313","800","6",62,0.0184378623962402
"V9413","800","6",42,0.0230669975280762
"V9513","800","6",71,0.0181879997253418
"V9613","800","6",78,0.0186707973480225
"V9713","800","6",51,0.0158801078796387
"V9813","800","6",76,0.0135729312896729
"V9913","800","6",62,0.0220267772674561
"V10013","800","6",69,0.0136351585388184
"V180","800","7",81,0.0178239345550537
"V280","800","7",75,0.0189390182495117
"V380","800","7",51,0.0218119621276855
"V480","800","7",66,0.0213840007781982
"V580","800","7",84,0.0215218067169189
"V680","800","7",44,0.022575855255127
"V780","800","7",62,0.0231239795684814
"V880","800","7",87,0.0255041122436523
"V980","800","7",70,0.0276429653167725
"V1014","800","7",80,0.0268740653991699
"V1118","800","7",95,0.024226188659668
"V1216","800","7",51,0.0272679328918457
"V1314","800","7",58,0.028541088104248
"V1414","800","7",63,0.0264179706573486
"V1514","800","7",80,0.0267810821533203
"V1614","800","7",103,0.0180971622467041
"V1714","800","7",67,0.0148141384124756
"V1814","800","7",67,0.0189750194549561
"V1914","800","7",64,0.0169498920440674
"V2014","800","7",99,0.0196709632873535
"V2118","800","7",48,0.0175230503082275
"V2216","800","7",52,0.0199220180511475
"V2314","800","7",60,0.0178499221801758
"V2414","800","7",70,0.0144209861755371
"V2514","800","7",76,0.0201098918914795
"V2614","800","7",55,0.0188498497009277
"V2714","800","7",76,0.0211639404296875
"V2814","800","7",60,0.0244050025939941
"V2914","800","7",77,0.0258500576019287
"V3014","800","7",48,0.0238239765167236
"V3118","800","7",66,0.0257260799407959
"V3216","800","7",91,0.026494026184082
"V3314","800","7",57,0.0225539207458496
"V3414","800","7",39,0.0213170051574707
"V3514","800","7",75,0.0181741714477539
"V3614","800","7",66,0.0181729793548584
"V3714","800","7",94,0.0248539447784424
"V3814","800","7",60,0.0215399265289307
"V3914","800","7",91,0.023500919342041
"V4014","800","7",48,0.0204768180847168
"V4118","800","7",76,0.0227198600769043
"V4216","800","7",54,0.0251820087432861
"V4314","800","7",40,0.02583909034729
"V4414","800","7",77,0.0262229442596436
"V4514","800","7",56,0.0244600772857666
"V4614","800","7",72,0.0259349346160889
"V4714","800","7",63,0.0291309356689453
"V4814","800","7",64,0.0245800018310547
"V4914","800","7",49,0.023414134979248
"V5014","800","7",77,0.0211679935455322
"V5118","800","7",62,0.0211899280548096
"V5216","800","7",98,0.0192110538482666
